date_m,year,INDPRO_PC1,PCEPI,PCEPI_PCA,inflation,unemp,lagged_unemp,market_exp,target_change,lag_DFEDTAR,DFEDTAR,d_meeting,scale,d_crisis,TRY_3M,TRY_2Y,TRY_10Y,FF_TAR,date_y,d_menu_dec,d_menu_unc,d_menu_inc,d_menu_m075,d_menu_m050,d_menu_m025,d_menu_0,d_menu_025,d_menu_050,d_menu_075,ord_policy,d_nineeleven,date,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11,d_month_12,d_month_1_fomc,d_month_2_fomc,d_month_3_fomc,d_month_4_fomc,d_month_5_fomc,d_month_6_fomc,d_month_7_fomc,d_month_8_fomc,d_month_9_fomc,d_month_10_fomc,d_month_11_fomc,d_month_12_fomc,target_change_last,target_change_last_fomc,d_menu_adj_m050,d_menu_adj_m025,d_menu_adj_0,d_menu_adj_025,d_menu_adj_050,d_menu_adj_dec,d_menu_adj_inc,d_menu_adj_unc,d_sample1,d_sample2,target_change_adj,d_y2k,l1_inflation,l2_inflation,diff_unemp,l1_diff_unemp,l2_diff_unemp,ld_inflation,l1_ld_inflation,l2_ld_inflation,l1_target_change,l2_target_change,l3_target_change,l4_target_change,l5_target_change,Fl1_target_change,d_policy_m050,d_policy_m025,d_policy_0,d_policy_025,d_policy_050,d_policy_inc,d_policy_unc,d_policy_dec,INDPRO_PC1_g_1,INDPRO_PC1_g_2,INDPRO_PC1_g_3,INDPRO_PC1_g_4,INDPRO_PC1_g_5,INDPRO_PC1_g_6,INDPRO_PC1_g_7,INDPRO_PC1_g_8,INDPRO_PC1_g_9,INDPRO_PC1_g_10,INDPRO_PC1_g_11,INDPRO_PC1_g_12,INDPRO_PC1_g_13,INDPRO_PC1_g_14,INDPRO_PC1_g_15,INDPRO_PC1_g_16,INDPRO_PC1_g_17,INDPRO_PC1_g_18,INDPRO_PC1_g_19,INDPRO_PC1_g_20,INDPRO_PC1_g_21,INDPRO_PC1_g_22,INDPRO_PC1_g_23,INDPRO_PC1_g_24,PCEPI_g_1,PCEPI_g_2,PCEPI_g_3,PCEPI_g_4,PCEPI_g_5,PCEPI_g_6,PCEPI_g_7,PCEPI_g_8,PCEPI_g_9,PCEPI_g_10,PCEPI_g_11,PCEPI_g_12,PCEPI_g_13,PCEPI_g_14,PCEPI_g_15,PCEPI_g_16,PCEPI_g_17,PCEPI_g_18,PCEPI_g_19,PCEPI_g_20,PCEPI_g_21,PCEPI_g_22,PCEPI_g_23,PCEPI_g_24,unemp_g_1,unemp_g_2,unemp_g_3,unemp_g_4,unemp_g_5,unemp_g_6,unemp_g_7,unemp_g_8,unemp_g_9,unemp_g_10,unemp_g_11,unemp_g_12,unemp_g_13,unemp_g_14,unemp_g_15,unemp_g_16,unemp_g_17,unemp_g_18,unemp_g_19,unemp_g_20,unemp_g_21,unemp_g_22,unemp_g_23,unemp_g_24,TRY_3M_g_1,TRY_3M_g_2,TRY_3M_g_3,TRY_3M_g_4,TRY_3M_g_5,TRY_3M_g_6,TRY_3M_g_7,TRY_3M_g_8,TRY_3M_g_9,TRY_3M_g_10,TRY_3M_g_11,TRY_3M_g_12,TRY_3M_g_13,TRY_3M_g_14,TRY_3M_g_15,TRY_3M_g_16,TRY_3M_g_17,TRY_3M_g_18,TRY_3M_g_19,TRY_3M_g_20,TRY_3M_g_21,TRY_3M_g_22,TRY_3M_g_23,TRY_3M_g_24,TRY_2Y_g_1,TRY_2Y_g_2,TRY_2Y_g_3,TRY_2Y_g_4,TRY_2Y_g_5,TRY_2Y_g_6,TRY_2Y_g_7,TRY_2Y_g_8,TRY_2Y_g_9,TRY_2Y_g_10,TRY_2Y_g_11,TRY_2Y_g_12,TRY_2Y_g_13,TRY_2Y_g_14,TRY_2Y_g_15,TRY_2Y_g_16,TRY_2Y_g_17,TRY_2Y_g_18,TRY_2Y_g_19,TRY_2Y_g_20,TRY_2Y_g_21,TRY_2Y_g_22,TRY_2Y_g_23,TRY_2Y_g_24,TRY_10Y_g_1,TRY_10Y_g_2,TRY_10Y_g_3,TRY_10Y_g_4,TRY_10Y_g_5,TRY_10Y_g_6,TRY_10Y_g_7,TRY_10Y_g_8,TRY_10Y_g_9,TRY_10Y_g_10,TRY_10Y_g_11,TRY_10Y_g_12,TRY_10Y_g_13,TRY_10Y_g_14,TRY_10Y_g_15,TRY_10Y_g_16,TRY_10Y_g_17,TRY_10Y_g_18,TRY_10Y_g_19,TRY_10Y_g_20,TRY_10Y_g_21,TRY_10Y_g_22,TRY_10Y_g_23,TRY_10Y_g_24,FF_TAR_g_1,FF_TAR_g_2,FF_TAR_g_3,FF_TAR_g_4,FF_TAR_g_5,FF_TAR_g_6,FF_TAR_g_7,FF_TAR_g_8,FF_TAR_g_9,FF_TAR_g_10,FF_TAR_g_11,FF_TAR_g_12,FF_TAR_g_13,FF_TAR_g_14,FF_TAR_g_15,FF_TAR_g_16,FF_TAR_g_17,FF_TAR_g_18,FF_TAR_g_19,FF_TAR_g_20,FF_TAR_g_21,FF_TAR_g_22,FF_TAR_g_23,FF_TAR_g_24,d_sub_1,d_sub_2,d_sub_3,d_sub_4,d_sub_01,d_sub_00,d_sub_m1,yearly_inflation_change,l1_diff_unemp_yearly,l1_diff_unemp_quarterly,ld_inflation_yearly,ld_inflation_quarterly,l1_ld_inflation_yearly,l1_ld_inflation_quarterly,etu_outcome,d_greenspan
3/1/22,1922,25.53077,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,3/1/22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-18.22614742,-5.616041674,20.20649023,23.10209394,-2.09353692,19.0011876,17.38421712,39.29158604,51.14981544,29.12210348,17.31223182,8.100057956,31.79192242,16.13063236,-11.52454026,-16.2886005,-14.15084394,-64.96354761,-132.3528116,-239.5644058,,-262.3429288,-241.4083078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
4/1/22,1922,21.27692,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,4/1/22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.61010575,38.43263766,41.32824136,16.1326105,37.22733502,35.61036455,57.51773347,69.37596286,47.34825091,35.53837924,26.32620538,50.01806984,34.35677978,6.701607167,1.937546925,4.075303479,-46.73740019,-114.1266642,-221.3382583,,-244.1167814,-223.1821604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
5/1/22,1922,24.13647,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,5/1/22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25.82253191,28.71813561,3.522504754,24.61722927,23.0002588,44.90762772,56.76585711,34.73814516,22.92827349,13.71609963,37.40796409,21.74667403,-5.908498583,-10.67255882,-8.53480227,-59.34750594,-126.7367699,-233.9483641,,-256.7268871,-235.7922661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
6/1/22,1922,31.24781,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,6/1/22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.895603703,-22.30002715,-1.205302637,-2.822273109,19.08509581,30.94332521,8.915613249,-2.894258415,-12.10643228,11.58543218,-4.075857875,-31.73103049,-36.49509073,-34.35733418,-85.17003784,-152.5593018,-259.770896,,-282.549419,-261.614798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
7/1/22,1922,32.16585,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,7/1/22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-25.19563086,-4.10090634,-5.717876811,16.18949211,28.0477215,6.020009546,-5.789862117,-15.00203598,8.689828482,-6.971461578,-34.62663419,-39.39069443,-37.25293788,-88.06564155,-155.4549055,-262.6664997,,-285.4450228,-264.5104017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
8/1/22,1922,25.00183,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,8/1/22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21.09472452,19.47775404,41.38512296,53.24335236,31.2156404,19.40576874,10.19359488,33.88545934,18.22416928,-9.431003336,-14.19506358,-12.05730702,-62.87001069,-130.2592747,-237.4708688,,-260.2493919,-239.3147709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
9/1/22,1922,30.87344,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,9/1/22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.616970472,20.29039845,32.14862784,10.12091589,-1.688955777,-10.90112964,12.79073482,-2.870555238,-30.52572785,-35.28978809,-33.15203154,-83.96473521,-151.3539992,-258.5655934,,-281.3441164,-260.4094954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
10/1/22,1922,30.37824,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,10/1/22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21.90736892,33.76559832,11.73788636,-0.071985306,-9.284159168,14.40770529,-1.253584767,-28.90875738,-33.67281762,-31.53506107,-82.34776474,-149.7370287,-256.9486229,,-279.7271459,-258.7925249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
11/1/22,1922,37.81857,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,11/1/22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.8582294,-10.16948256,-21.97935423,-31.19152809,-7.499663626,-23.16095369,-50.8161263,-55.58018654,-53.44242999,-104.2551337,-171.6443976,-278.8559918,,-301.6345149,-280.6998938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
12/1/22,1922,42.57991,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,12/1/22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-22.02771196,-33.83758362,-43.04975748,-19.35789302,-35.01918308,-62.6743557,-67.43841594,-65.30065938,-116.1133631,-183.502627,-290.7142212,,-313.4927443,-292.5581232,,,,,,,,,,-272.4821372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
1/1/23,1923,34.16171,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,1/1/23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-11.80987166,-21.02204553,2.669818936,-12.99147112,-40.64664374,-45.41070398,-43.27294743,-94.08565109,-161.4749151,-268.6865092,,-291.4650323,-270.5304113,,,,,,,,,,-250.4544252,-223.9858279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
2/1/23,1923,30.35638,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,2/1/23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.212173863,14.4796906,-1.181599461,-28.83677208,-33.60083232,-31.46307576,-82.27577943,-149.6650434,-256.8766376,,-279.6551606,-258.7205396,,,,,,,,,,-238.6445535,-212.1759563,-283.2933047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
3/1/23,1923,27.68484,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,3/1/23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23.69186446,8.030574402,-19.62459821,-24.38865845,-22.2509019,-73.06360557,-140.4528696,-247.6644637,,-270.4429868,-249.5083657,,,,,,,,,,-229.4323797,-202.9637824,-274.0811308,-202.9637824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
4/1/23,1923,35.08605,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,4/1/23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.66129006,-43.31646268,-48.08052292,-45.94276636,-96.75547003,-164.144734,-271.3563282,,-294.1348512,-273.2002302,,,,,,,,,,-253.1242441,-226.6556469,-297.7729953,-226.6556469,-148.0882748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
5/1/23,1923,29.9998,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,5/1/23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-27.65517261,-32.41923286,-30.2814763,-81.09417997,-148.483444,-255.6950381,,-278.4735612,-257.5389401,,,,,,,,,,-237.4629541,-210.9943568,-282.1117052,-210.9943568,-132.4269848,-89.52877062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
6/1/23,1923,22.75168,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,6/1/23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4.764060242,-2.626303687,-53.43900735,-120.8282713,-228.0398655,,-250.8183886,-229.8837675,,,,,,,,,,-209.8077815,-183.3391842,-254.4565326,-183.3391842,-104.7718121,-61.87359801,-32.66987248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
7/1/23,1923,21.69319,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,7/1/23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.137756554,-48.67494711,-116.0642111,-223.2758053,,-246.0543283,-225.1197073,,,,,,,,,,-205.0437212,-178.575124,-249.6924724,-178.575124,-100.0077519,-57.10953777,-27.90581224,-1.575228623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
8/1/23,1923,22.16193,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,8/1/23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-50.81270367,-118.2019677,-225.4135618,,-248.1920849,-227.2574638,,,,,,,,,,-207.1814778,-180.7128805,-251.8302289,-180.7128805,-102.1455085,-59.24729432,-30.04356879,-3.712985177,-38.54204681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
9/1/23,1923,13.33309,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,9/1/23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-67.38926399,-174.6008582,,-197.3793812,-176.4447602,,,,,,,,,,-156.3687741,-129.9001769,-201.0175253,-129.9001769,-51.33280478,-8.434590653,20.76913488,47.09971849,12.27065686,-31.71400079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
10/1/23,1923,6.79615,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,10/1/23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-107.2115942,,-129.9901172,-109.0554962,,,,,,,,,,-88.97951013,-62.51091286,-133.6282613,-62.51091286,16.05645921,58.95467334,88.15839887,114.4889825,79.65992085,35.6752632,51.49649815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
11/1/23,1923,2.32621,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,11/1/23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,-22.77852305,-1.843902027,,,,,,,,,,18.23208403,44.7006813,-26.41666711,44.7006813,123.2680534,166.1662675,195.369993,221.7005766,186.871515,142.8868574,158.7080923,160.9130928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
12/1/23,1923,-2.71564,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,12/1/23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
1/1/24,1924,1.85235,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,21,0,1/1/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20.93462103,,,,,,,,,,41.01060708,67.47920435,-3.638144055,67.47920435,146.0465764,188.9447905,218.1485161,244.4790997,209.6500381,165.6653804,181.4866154,183.6916159,168.1528419,95.71898147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE
