outcome,policy,h,theta_A,P_A,lo,hi,se_theta_A,ci_theta_lo,ci_theta_hi,im_lo,im_hi,lam_star
ip,-1,14,-2.280554349419641,0.593984962406015,-10.063904516708236,2.1946605549908513,1.329797897822307,-5.322397187760305,-1.0210129078100358,-12.820065567532293,3.969082720606202,5.616920897644671
ip,-1,15,-2.416458845455596,0.593984962406015,-10.400868686541095,2.2407828569926957,1.5256637282803607,-5.863866467831227,-0.9400577262652932,-13.278310118807887,4.1794732885492785,5.951648637881375
ip,-1,16,-2.5351445185463715,0.593984962406015,-10.642044677960271,2.299104245913794,1.569037309347702,-6.002298961984855,-0.9622045198378926,-13.54621112331623,4.307014278967916,6.243967054938284
ip,-1,17,-2.4138813955780023,0.593984962406015,-10.811166949895053,2.3864258162452883,1.496259503778478,-5.791538997658634,-0.8549848686638195,-13.751879205574001,4.376507789033881,5.945300474293967
ip,-1,18,-2.326585444342558,0.593984962406015,-11.018609895088764,2.5348747470093036,1.444947015449236,-5.5961872525180585,-0.8619826156253829,-13.998426361618867,4.537956767542818,5.730293779584447
ip,-1,19,-2.2749962359956672,0.593984962406015,-11.127549178982054,2.718423579744008,1.4589834185646382,-5.55209788166154,-0.6870202867343975,-14.124571733201233,4.761955252975838,5.603231470137476
ip,-1,20,-2.3041933318065944,0.593984962406015,-11.12428418688112,2.8856566718337504,1.5508908637004302,-5.811460053730531,-0.7463347048262268,-14.155372919839422,4.98741557709462,5.67514283574587
ip,-1,21,-2.2428483015004352,0.593984962406015,-11.35523142723785,3.0602512474328813,1.5164609303436014,-5.732196442964597,-0.7067265521325408,-14.453202757108876,5.179590784709784,5.52405229813996
ip,-1,22,-2.330510623111115,0.593984962406015,-11.341891083385239,3.278558458596737,1.613720949670065,-6.020720314749732,-0.8277170287517497,-14.44748227849598,5.487524667516434,5.739961349514411
ip,-1,23,-2.3772050710373747,0.593984962406015,-11.44143389392488,3.2525493310336735,1.7318599785880864,-6.291072868071883,-0.7273296294349203,-14.609516257061472,5.531555467440508,5.854968045332792
ip,-1,24,-2.523348508047894,0.593984962406015,-11.65232164961357,3.2608479502302257,1.8236838087692118,-6.6207815631778875,-0.7615904901972117,-14.887460912643078,5.617322364098122,6.214913917969811
unrate,1,1,-0.08012987776932194,0.6691729323308271,-0.20439393623623373,0.1136511765457216,0.029651052922613365,-0.15131921623858438,-0.05614033957984696,-0.2530822609837572,0.17710345489504792,0.24221076689363225
unrate,1,2,-0.15145766313667305,0.6691729323308271,-0.3090726971511007,0.2210024908188244,0.0533492144160332,-0.2846957186301269,-0.12460195177228253,-0.38074211260178314,0.34626705057659024,0.45781520902676176
unrate,1,3,-0.2788106980130904,0.6691729323308271,-0.44635890952079316,0.2604080077724402,0.12369471574345685,-0.551536733372168,-0.20754531899982837,-0.5711619176002134,0.4608382906836257,0.8427687008122959
unrate,1,4,-0.3008321917422828,0.6691729323308271,-0.483926694760174,0.36419360599170536,0.12436454898636885,-0.5675880172786045,-0.2048345271346556,-0.6186015887198795,0.6078094136643883,0.9093336704937186
unrate,1,5,-0.2753420827689321,0.6691729323308271,-0.5200191224717263,0.4694545617388004,0.11537297088037972,-0.5193064161403799,-0.17921022047702195,-0.6623352412866815,0.7327477239792943,0.8322840229151811
unrate,1,6,-0.3457761694871131,0.6691729323308271,-0.5936172348047783,0.5372098328643948,0.1504904029264938,-0.6521654201953537,-0.21232092080312065,-0.7656974202123459,0.8575617093409862,1.0451870577678646
unrate,1,7,-0.4338185514004579,0.6691729323308271,-0.730692948405361,0.5768258485871204,0.169120393234094,-0.7908238161876977,-0.2908282241356507,-0.9248210654260249,0.9445985907748544,1.3113151667332024
unrate,1,8,-0.4450917845888274,0.6691729323308271,-0.7814675492963958,0.7027429770193938,0.203024804522956,-0.8674405465338791,-0.27031192488607036,-1.0124213592565314,1.1209622688749614,1.345391076143501
unrate,1,9,-0.597755363923431,0.6691729323308271,-0.9209734328410472,0.6339137852040655,0.25381044599292535,-1.1428625199025728,-0.4034827023789346,-1.1855111537020184,1.0923926121743266,1.806851440950371
unrate,1,10,-0.6501817855117034,0.6691729323308271,-1.0017705424085812,0.6591317132305166,0.2736004906972341,-1.2295361929250666,-0.42695238342462927,-1.2853595229399506,1.1516702361620852,1.9653222152967398
unrate,1,11,-0.6000738185296882,0.6691729323308271,-0.9663107068102675,0.7652682405581536,0.25113123145480737,-1.1557214819820791,-0.38708761245043133,-1.2484723456997995,1.2611584044788897,1.813859496919285
unrate,1,12,-0.7306189103572257,0.6691729323308271,-1.0919371920615495,0.7456567929008561,0.3016540088830421,-1.413865516200391,-0.4932935382127849,-1.4110543956528192,1.2912441576365477,2.2084617063070686
unrate,1,13,-0.744584983271119,0.6691729323308271,-1.1211238817177698,0.8578234867032829,0.29496783042910724,-1.413542853173683,-0.5050837549105238,-1.4511014706531082,1.4383911116567702,2.2506773357967917
